device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
6387,2023-05-02 11:33:54,20,0.0303,SitStand,1.00,52.6121484,4.9799930,-10,25.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:00,0,0.0673,SitStand,0.94,52.6121486,4.9799938,-10,26.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:00,20,0.0673,SitStand,0.95,52.6121486,4.9799938,-10,26.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:07,0,0.0375,SitStand,0.99,52.6121494,4.9799954,-10,26.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:07,20,0.0375,SitStand,0.48,52.6121494,4.9799954,-10,26.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:13,0,0.0226,SitStand,1.00,52.6121493,4.9799962,-10,26.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:13,20,0.0226,SitStand,1.00,52.6121493,4.9799962,-10,26.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:19,0,0.0093,SitStand,1.00,52.6121493,4.9799965,-10,26.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:19,20,0.0093,SitStand,1.00,52.6121493,4.9799965,-10,26.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:25,0,0.0020,SitStand,0.99,52.6121490,4.9799963,-10,26.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:25,20,0.0020,SitStand,0.95,52.6121490,4.9799963,-10,26.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:31,0,0.0077,SitStand,1.00,52.6121486,4.9799951,-10,26.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:31,20,0.0077,SitStand,0.99,52.6121486,4.9799951,-10,26.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:37,0,0.0455,SitStand,1.00,52.6121488,4.9799946,-10,26.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:37,20,0.0455,SitStand,1.00,52.6121488,4.9799946,-10,26.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:43,0,0.0590,SitStand,0.99,52.6121494,4.9799942,-10,26.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:43,20,0.0590,SitStand,0.99,52.6121494,4.9799942,-10,26.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:50,0,0.1649,SitStand,1.00,52.6121520,4.9799939,-10,27.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:50,20,0.1649,SitStand,0.99,52.6121520,4.9799939,-10,27.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:56,0,0.0497,ExFlap,0.79,52.6121526,4.9799940,-10,27.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:34:56,20,0.0497,ExFlap,0.63,52.6121526,4.9799940,-10,27.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:02,0,9.0990,Flap,0.98,52.6120249,4.9803483,-10,27.4,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:02,20,9.0990,Flap,1.00,52.6120249,4.9803483,-10,27.4,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:08,0,4.9737,Flap,1.00,52.6121168,4.9806518,-5,27.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:08,20,4.9737,Flap,0.99,52.6121168,4.9806518,-5,27.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:14,0,11.5809,Flap,0.99,52.6119594,4.9796187,-4,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:14,20,11.5809,Flap,1.00,52.6119594,4.9796187,-4,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:20,0,9.9536,Flap,1.00,52.6118123,4.9786535,-1,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:20,20,9.9536,Flap,0.99,52.6118123,4.9786535,-1,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:26,0,10.8266,Soar,0.99,52.6116368,4.9778166,-1,28.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:26,20,10.8266,Flap,0.99,52.6116368,4.9778166,-1,28.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:32,0,10.5281,Flap,0.99,52.6115280,4.9769794,-1,28.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:32,20,10.5281,Flap,0.99,52.6115280,4.9769794,-1,28.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:39,0,9.0284,Flap,0.99,52.6114264,4.9759826,5,28.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:39,20,9.0284,Flap,1.00,52.6114264,4.9759826,5,28.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:45,0,9.2476,Flap,0.99,52.6112094,4.9751034,4,28.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:45,20,9.2476,Flap,0.98,52.6112094,4.9751034,4,28.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:51,0,9.9655,Soar,0.99,52.6110332,4.9742119,4,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:57,0,8.7392,Flap,0.99,52.6109417,4.9733616,1,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:35:57,20,8.7392,Flap,0.99,52.6109417,4.9733616,1,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:03,0,6.8668,Soar,0.98,52.6109580,4.9726384,3,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:03,20,6.8668,Soar,1.00,52.6109580,4.9726384,3,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:09,0,10.7480,Soar,0.99,52.6109185,4.9731712,-3,28.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:09,20,10.7480,Soar,0.99,52.6109185,4.9731712,-3,28.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:15,0,8.7715,Flap,0.96,52.6109501,4.9739707,-6,28.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:15,20,8.7715,Flap,0.82,52.6109501,4.9739707,-6,28.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:22,0,9.3795,Flap,0.99,52.6110528,4.9746921,-6,28.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:22,20,9.3795,Flap,0.99,52.6110528,4.9746921,-6,28.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:28,0,5.9277,Flap,0.99,52.6112026,4.9752764,-2,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:28,20,5.9277,Flap,0.99,52.6112026,4.9752764,-2,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:34,0,6.0387,Flap,0.99,52.6114263,4.9757445,0,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:34,20,6.0387,Flap,0.99,52.6114263,4.9757445,0,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:40,0,5.5410,Flap,1.00,52.6117094,4.9756433,3,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:40,20,5.5410,Flap,0.99,52.6117094,4.9756433,3,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:46,0,14.2751,Flap,1.00,52.6113658,4.9761982,2,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:46,20,14.2751,Flap,0.94,52.6113658,4.9761982,2,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:52,0,12.3654,Manouvre,0.69,52.6107013,4.9756477,3,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:52,20,12.3654,Manouvre,0.60,52.6107013,4.9756477,3,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:58,0,7.7094,ExFlap,0.97,52.6106266,4.9753895,-8,27.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:36:58,20,7.7094,Manouvre,0.63,52.6106266,4.9753895,-8,27.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:05,0,0.1724,Soar,0.98,52.6106712,4.9753633,-12,27.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:05,20,0.1724,Soar,0.96,52.6106712,4.9753633,-12,27.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:11,0,0.1213,Soar,0.66,52.6106735,4.9753524,-11,26.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:11,20,0.1213,Float,0.39,52.6106735,4.9753524,-11,26.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:17,0,2.0974,Boat,0.99,52.6106858,4.9752858,-11,26.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:17,20,2.0974,Boat,0.96,52.6106858,4.9752858,-11,26.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:23,0,0.1029,Pecking,0.94,52.6106875,4.9752660,-10,26.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:23,20,0.1029,SitStand,0.84,52.6106875,4.9752660,-10,26.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:29,0,0.0826,SitStand,0.98,52.6106875,4.9752644,-10,26.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:29,20,0.0826,SitStand,0.60,52.6106875,4.9752644,-10,26.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:35,0,0.1558,Pecking,0.37,52.6106894,4.9752631,-11,26.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:35,20,0.1558,SitStand,0.52,52.6106894,4.9752631,-11,26.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:41,0,0.0565,Pecking,0.58,52.6106899,4.9752659,-11,27.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:41,20,0.0565,SitStand,0.73,52.6106899,4.9752659,-11,27.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:48,0,0.0173,SitStand,0.68,52.6106880,4.9752678,-11,27.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:48,20,0.0173,Pecking,0.99,52.6106880,4.9752678,-11,27.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:54,0,0.0493,SitStand,0.51,52.6106870,4.9752681,-10,27.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:37:54,20,0.0493,SitStand,0.99,52.6106870,4.9752681,-10,27.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:00,0,0.0239,SitStand,1.00,52.6106866,4.9752671,-11,27.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:00,20,0.0239,SitStand,1.00,52.6106866,4.9752671,-11,27.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:06,0,0.0347,SitStand,0.99,52.6106870,4.9752656,-11,27.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:06,20,0.0347,SitStand,0.99,52.6106870,4.9752656,-11,27.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:12,0,0.0280,Pecking,0.83,52.6106847,4.9752674,-10,27.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:12,20,0.0280,Pecking,0.91,52.6106847,4.9752674,-10,27.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:18,0,0.0455,SitStand,1.00,52.6106838,4.9752679,-10,27.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:18,20,0.0455,Pecking,0.44,52.6106838,4.9752679,-10,27.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:24,0,0.0398,SitStand,0.98,52.6106818,4.9752673,-10,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:24,20,0.0398,SitStand,0.99,52.6106818,4.9752673,-10,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:30,0,0.0208,SitStand,0.92,52.6106796,4.9752688,-10,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:30,20,0.0208,Pecking,0.98,52.6106796,4.9752688,-10,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:37,0,0.0562,SitStand,1.00,52.6106793,4.9752681,-10,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:37,20,0.0562,SitStand,1.00,52.6106793,4.9752681,-10,28.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:43,0,0.1541,Pecking,0.63,52.6106815,4.9752670,-10,27.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:43,20,0.1541,Pecking,0.99,52.6106815,4.9752670,-10,27.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:49,0,0.0556,SitStand,1.00,52.6106818,4.9752658,-10,27.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:49,20,0.0556,Pecking,0.55,52.6106818,4.9752658,-10,27.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:55,0,0.1122,Pecking,0.94,52.6106856,4.9752629,-10,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:38:55,20,0.1122,Pecking,0.96,52.6106856,4.9752629,-10,27.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:01,0,0.0834,SitStand,0.99,52.6106873,4.9752600,-11,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:01,20,0.0834,SitStand,0.98,52.6106873,4.9752600,-11,28.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:07,0,0.0936,SitStand,0.99,52.6106874,4.9752590,-11,28.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:07,20,0.0936,Pecking,0.91,52.6106874,4.9752590,-11,28.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:13,12,0.1473,SitStand,1.00,52.6106884,4.9752586,-11,28.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:19,0,0.0304,SitStand,0.99,52.6106881,4.9752580,-11,28.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:19,20,0.0304,SitStand,0.99,52.6106881,4.9752580,-11,28.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:26,0,0.0520,SitStand,0.99,52.6106882,4.9752572,-11,29.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:26,20,0.0520,SitStand,0.96,52.6106882,4.9752572,-11,29.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:32,0,0.0880,SitStand,0.97,52.6106880,4.9752561,-11,29.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:32,20,0.0880,SitStand,0.99,52.6106880,4.9752561,-11,29.0,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:38,0,0.0240,SitStand,0.98,52.6106877,4.9752581,-11,29.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:38,20,0.0240,SitStand,1.00,52.6106877,4.9752581,-11,29.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:44,0,0.0626,Pecking,0.56,52.6106881,4.9752604,-10,29.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:44,20,0.0626,Pecking,0.59,52.6106881,4.9752604,-10,29.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:50,0,0.0847,SitStand,0.47,52.6106870,4.9752637,-10,29.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:50,20,0.0847,Pecking,0.94,52.6106870,4.9752637,-10,29.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:56,0,0.0284,Pecking,0.50,52.6106876,4.9752650,-10,29.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:39:56,20,0.0284,Pecking,0.56,52.6106876,4.9752650,-10,29.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:02,0,0.0204,SitStand,1.00,52.6106878,4.9752675,-10,29.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:02,20,0.0204,SitStand,1.00,52.6106878,4.9752675,-10,29.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:08,0,0.0547,SitStand,1.00,52.6106874,4.9752671,-10,29.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:08,20,0.0547,SitStand,0.99,52.6106874,4.9752671,-10,29.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:15,0,0.0683,SitStand,1.00,52.6106872,4.9752670,-10,29.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:15,20,0.0683,SitStand,1.00,52.6106872,4.9752670,-10,29.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:21,0,0.0742,SitStand,1.00,52.6106864,4.9752658,-10,29.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:21,20,0.0742,SitStand,1.00,52.6106864,4.9752658,-10,29.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:27,0,0.0529,SitStand,0.99,52.6106872,4.9752656,-10,29.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:27,20,0.0529,SitStand,1.00,52.6106872,4.9752656,-10,29.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:33,0,0.0320,SitStand,1.00,52.6106896,4.9752639,-10,29.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:33,20,0.0320,SitStand,1.00,52.6106896,4.9752639,-10,29.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:45,0,0.0541,SitStand,0.98,52.6106885,4.9752615,-10,29.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:45,20,0.0541,SitStand,0.66,52.6106885,4.9752615,-10,29.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:51,0,0.0594,SitStand,0.98,52.6106886,4.9752617,-10,29.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:51,20,0.0594,SitStand,1.00,52.6106886,4.9752617,-10,29.9,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:57,0,0.1066,SitStand,0.99,52.6106885,4.9752638,-10,30.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:40:57,20,0.1066,SitStand,0.99,52.6106885,4.9752638,-10,30.1,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:04,0,0.0419,SitStand,1.00,52.6106867,4.9752655,-10,30.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:04,20,0.0419,SitStand,1.00,52.6106867,4.9752655,-10,30.2,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:10,0,0.0231,SitStand,1.00,52.6106865,4.9752672,-10,30.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:10,20,0.0231,SitStand,1.00,52.6106865,4.9752672,-10,30.3,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:16,0,0.0074,SitStand,1.00,52.6106852,4.9752675,-10,30.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:16,20,0.0074,SitStand,1.00,52.6106852,4.9752675,-10,30.5,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:22,0,0.0580,SitStand,0.99,52.6106840,4.9752694,-10,30.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:22,20,0.0580,SitStand,0.98,52.6106840,4.9752694,-10,30.6,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:28,0,0.0693,SitStand,1.00,52.6106833,4.9752707,-10,30.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:28,20,0.0693,SitStand,1.00,52.6106833,4.9752707,-10,30.7,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:34,0,0.0306,Pecking,0.57,52.6106821,4.9752709,-9,30.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:34,20,0.0306,SitStand,0.77,52.6106821,4.9752709,-9,30.8,2024-11-23 18:24:18,45_best
6387,2023-05-02 11:41:40,0,0.0238,Pecking,0.50,52.6106817,4.9752716,-9,30.9,2024-11-23 18:24:18,45_best
