device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
6387,2023-05-02 12:15:41,20,0.0189,SitStand,0.99,52.6114953,4.9557214,-4,29.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:15:47,0,0.0385,SitStand,0.99,52.6114952,4.9557225,-4,29.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:15:47,20,0.0385,SitStand,0.98,52.6114952,4.9557225,-4,29.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:15:53,0,0.0161,SitStand,0.99,52.6114938,4.9557204,-4,29.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:15:53,20,0.0161,SitStand,0.99,52.6114938,4.9557204,-4,29.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:15:59,0,0.0174,SitStand,0.99,52.6114929,4.9557188,-4,29.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:15:59,20,0.0174,SitStand,0.99,52.6114929,4.9557188,-4,29.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:05,0,0.0421,SitStand,0.99,52.6114926,4.9557177,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:05,20,0.0421,SitStand,0.99,52.6114926,4.9557177,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:11,0,0.0330,SitStand,0.99,52.6114929,4.9557157,-5,29.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:11,20,0.0330,SitStand,0.99,52.6114929,4.9557157,-5,29.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:17,0,0.0109,SitStand,0.99,52.6114941,4.9557174,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:17,20,0.0109,SitStand,0.99,52.6114941,4.9557174,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:23,0,0.0212,SitStand,1.00,52.6114938,4.9557185,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:23,20,0.0212,SitStand,1.00,52.6114938,4.9557185,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:30,0,0.0236,SitStand,0.99,52.6114939,4.9557197,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:30,20,0.0236,SitStand,0.99,52.6114939,4.9557197,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:36,0,0.0449,SitStand,0.99,52.6114935,4.9557165,-5,29.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:36,20,0.0449,SitStand,0.99,52.6114935,4.9557165,-5,29.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:42,0,0.0220,SitStand,0.97,52.6114922,4.9557132,-5,29.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:42,20,0.0220,SitStand,0.99,52.6114922,4.9557132,-5,29.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:48,0,0.0547,SitStand,0.98,52.6114924,4.9557150,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:48,20,0.0547,SitStand,0.99,52.6114924,4.9557150,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:54,0,0.0806,SitStand,1.00,52.6114916,4.9557153,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:16:54,20,0.0806,SitStand,1.00,52.6114916,4.9557153,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:00,0,0.0382,TerLoco,0.38,52.6114923,4.9557137,-6,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:00,20,0.0382,SitStand,0.99,52.6114923,4.9557137,-6,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:06,0,0.0447,SitStand,1.00,52.6114907,4.9557117,-6,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:06,20,0.0447,SitStand,0.82,52.6114907,4.9557117,-6,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:13,0,0.0744,SitStand,0.99,52.6114880,4.9557106,-6,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:13,20,0.0744,SitStand,0.77,52.6114880,4.9557106,-6,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:19,0,0.0281,SitStand,0.98,52.6114873,4.9557105,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:19,20,0.0281,SitStand,0.47,52.6114873,4.9557105,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:25,0,0.8719,ExFlap,0.65,52.6115002,4.9557063,-4,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:25,20,0.8719,Pecking,0.46,52.6115002,4.9557063,-4,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:31,0,0.0502,SitStand,0.99,52.6115126,4.9556129,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:31,20,0.0502,SitStand,1.00,52.6115126,4.9556129,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:37,0,0.0382,SitStand,1.00,52.6115104,4.9556134,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:37,20,0.0382,SitStand,1.00,52.6115104,4.9556134,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:43,0,0.0429,SitStand,1.00,52.6115080,4.9556136,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:43,20,0.0429,SitStand,1.00,52.6115080,4.9556136,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:49,0,0.0317,SitStand,1.00,52.6115060,4.9556155,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:49,20,0.0317,SitStand,1.00,52.6115060,4.9556155,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:55,0,0.0644,SitStand,1.00,52.6115037,4.9556204,-2,30.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:17:55,20,0.0644,SitStand,1.00,52.6115037,4.9556204,-2,30.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:02,0,6.4333,Flap,0.99,52.6116442,4.9557018,-4,30.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:02,20,6.4333,Flap,0.99,52.6116442,4.9557018,-4,30.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:08,0,8.9814,Flap,0.99,52.6120218,4.9553044,-1,30.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:08,20,8.9814,Flap,1.00,52.6120218,4.9553044,-1,30.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:14,0,8.7703,Flap,1.00,52.6124155,4.9549688,0,31.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:14,20,8.7703,Flap,0.99,52.6124155,4.9549688,0,31.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:20,0,8.7308,Flap,1.00,52.6127426,4.9544078,3,31.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:20,20,8.7308,Flap,0.99,52.6127426,4.9544078,3,31.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:26,0,11.3712,Flap,0.99,52.6130969,4.9537715,1,31.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:26,20,11.3712,Flap,0.99,52.6130969,4.9537715,1,31.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:32,0,9.1888,Flap,0.81,52.6135071,4.9537100,8,31.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:32,20,9.1888,Flap,0.98,52.6135071,4.9537100,8,31.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:50,0,9.9738,Soar,0.96,52.6121738,4.9549317,19,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:50,20,9.9738,Soar,0.65,52.6121738,4.9549317,19,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:18:55,0,12.5023,Soar,1.00,52.6117742,4.9554404,12,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:01,0,12.3976,Manouvre,0.68,52.6111544,4.9558228,8,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:08,0,9.4996,Soar,0.97,52.6107543,4.9564760,5,30.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:08,20,9.4996,Soar,0.99,52.6107543,4.9564760,5,30.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:14,0,12.2349,TerLoco,0.32,52.6109518,4.9560019,-5,30.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:14,20,12.2349,Pecking,0.39,52.6109518,4.9560019,-5,30.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:20,0,0.0580,SitStand,0.99,52.6109949,4.9559702,-6,30.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:20,20,0.0580,SitStand,0.99,52.6109949,4.9559702,-6,30.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:26,0,0.0278,SitStand,0.98,52.6109946,4.9559758,-5,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:26,20,0.0278,SitStand,0.99,52.6109946,4.9559758,-5,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:32,0,0.0333,SitStand,1.00,52.6109955,4.9559797,-5,29.6,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:32,20,0.0333,SitStand,1.00,52.6109955,4.9559797,-5,29.6,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:38,0,0.0227,SitStand,0.99,52.6109965,4.9559820,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:38,20,0.0227,SitStand,0.99,52.6109965,4.9559820,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:44,0,0.0133,SitStand,0.98,52.6109990,4.9559866,-5,29.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:44,20,0.0133,SitStand,0.99,52.6109990,4.9559866,-5,29.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:50,0,0.0501,SitStand,1.00,52.6110019,4.9559850,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:50,20,0.0501,SitStand,0.99,52.6110019,4.9559850,-5,29.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:57,0,0.0895,SitStand,1.00,52.6110049,4.9559860,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:19:57,20,0.0895,SitStand,0.99,52.6110049,4.9559860,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:03,0,0.0437,SitStand,1.00,52.6110052,4.9559856,-5,29.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:03,20,0.0437,SitStand,1.00,52.6110052,4.9559856,-5,29.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:09,0,0.0258,SitStand,0.99,52.6110048,4.9559858,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:09,20,0.0258,SitStand,0.99,52.6110048,4.9559858,-5,29.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:15,0,0.0537,SitStand,0.85,52.6110059,4.9559856,-5,29.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:15,20,0.0537,SitStand,0.44,52.6110059,4.9559856,-5,29.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:21,0,0.0319,SitStand,0.92,52.6110066,4.9559810,-5,29.5,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:21,20,0.0319,SitStand,0.59,52.6110066,4.9559810,-5,29.5,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:27,0,0.0198,SitStand,0.99,52.6110059,4.9559822,-5,29.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:27,20,0.0198,SitStand,0.97,52.6110059,4.9559822,-5,29.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:33,0,0.0217,SitStand,1.00,52.6110041,4.9559817,-5,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:33,20,0.0217,SitStand,0.99,52.6110041,4.9559817,-5,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:40,0,0.0693,SitStand,0.99,52.6110005,4.9559798,-4,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:40,20,0.0693,SitStand,0.99,52.6110005,4.9559798,-4,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:46,0,0.0140,SitStand,0.98,52.6109984,4.9559758,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:46,20,0.0140,SitStand,0.99,52.6109984,4.9559758,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:52,0,0.0319,SitStand,0.99,52.6109968,4.9559714,-4,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:52,20,0.0319,SitStand,0.99,52.6109968,4.9559714,-4,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:58,0,0.0148,SitStand,0.99,52.6109972,4.9559669,-4,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:20:58,20,0.0148,SitStand,0.99,52.6109972,4.9559669,-4,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:04,0,0.0357,SitStand,0.99,52.6109976,4.9559631,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:04,20,0.0357,SitStand,0.99,52.6109976,4.9559631,-3,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:10,0,0.0369,SitStand,0.99,52.6109979,4.9559614,-3,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:10,20,0.0369,SitStand,0.99,52.6109979,4.9559614,-3,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:16,0,0.0121,SitStand,1.00,52.6109970,4.9559585,-3,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:16,20,0.0121,SitStand,0.99,52.6109970,4.9559585,-3,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:23,0,0.0424,SitStand,0.71,52.6109982,4.9559581,-2,30.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:23,20,0.0424,SitStand,0.99,52.6109982,4.9559581,-2,30.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:29,0,0.0239,SitStand,0.99,52.6109999,4.9559601,-2,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:29,20,0.0239,SitStand,0.98,52.6109999,4.9559601,-2,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:35,0,0.0596,SitStand,0.99,52.6110000,4.9559644,-2,30.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:35,20,0.0596,SitStand,0.99,52.6110000,4.9559644,-2,30.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:41,0,0.0382,SitStand,0.99,52.6110009,4.9559678,-3,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:41,20,0.0382,SitStand,0.99,52.6110009,4.9559678,-3,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:47,0,0.0390,SitStand,0.99,52.6110001,4.9559669,-3,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:47,20,0.0390,SitStand,1.00,52.6110001,4.9559669,-3,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:53,0,0.0357,SitStand,1.00,52.6109994,4.9559677,-3,30.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:53,20,0.0357,SitStand,1.00,52.6109994,4.9559677,-3,30.3,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:59,0,0.0287,SitStand,0.99,52.6109974,4.9559682,-3,30.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:21:59,20,0.0287,SitStand,0.96,52.6109974,4.9559682,-3,30.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:05,0,0.0611,SitStand,0.96,52.6109979,4.9559681,-3,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:05,20,0.0611,SitStand,0.97,52.6109979,4.9559681,-3,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:11,0,0.0282,SitStand,0.96,52.6109974,4.9559698,-3,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:11,20,0.0282,SitStand,0.98,52.6109974,4.9559698,-3,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:18,0,0.0729,SitStand,1.00,52.6109993,4.9559716,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:18,20,0.0729,SitStand,1.00,52.6109993,4.9559716,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:24,0,0.0365,SitStand,0.98,52.6109983,4.9559713,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:24,20,0.0365,SitStand,1.00,52.6109983,4.9559713,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:30,0,0.0307,SitStand,0.84,52.6109978,4.9559695,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:30,20,0.0307,SitStand,0.99,52.6109978,4.9559695,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:36,0,0.0570,SitStand,0.98,52.6109961,4.9559670,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:36,20,0.0570,SitStand,0.85,52.6109961,4.9559670,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:42,0,0.0720,SitStand,0.90,52.6109952,4.9559627,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:42,20,0.0720,SitStand,0.99,52.6109952,4.9559627,-4,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:48,0,0.0263,SitStand,0.94,52.6109946,4.9559600,-4,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:48,20,0.0263,SitStand,0.94,52.6109946,4.9559600,-4,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:54,0,0.0173,SitStand,0.98,52.6109950,4.9559593,-4,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:22:54,20,0.0173,SitStand,0.91,52.6109950,4.9559593,-4,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:00,0,0.0314,SitStand,0.99,52.6109958,4.9559618,-4,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:00,20,0.0314,SitStand,0.91,52.6109958,4.9559618,-4,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:07,0,0.1669,SitStand,0.99,52.6110002,4.9559673,-5,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:07,20,0.1669,SitStand,0.94,52.6110002,4.9559673,-5,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:13,0,0.1103,SitStand,0.98,52.6110005,4.9559693,-6,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:13,20,0.1103,SitStand,0.98,52.6110005,4.9559693,-6,29.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:19,0,0.0000,SitStand,0.97,52.6109984,4.9559719,-6,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:19,20,0.0000,SitStand,0.97,52.6109984,4.9559719,-6,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:25,0,0.1314,SitStand,1.00,52.6109999,4.9559725,-5,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:25,20,0.1314,SitStand,1.00,52.6109999,4.9559725,-5,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:31,0,0.0412,SitStand,0.97,52.6109984,4.9559704,-5,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:31,20,0.0412,SitStand,0.79,52.6109984,4.9559704,-5,29.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:37,0,0.0240,SitStand,0.97,52.6109982,4.9559655,-5,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:37,20,0.0240,SitStand,0.99,52.6109982,4.9559655,-5,30.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:43,0,0.0041,SitStand,0.96,52.6109966,4.9559646,-5,30.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:43,20,0.0041,SitStand,0.91,52.6109966,4.9559646,-5,30.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:50,0,0.0227,SitStand,0.98,52.6109957,4.9559607,-5,30.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:56,0,0.0709,SitStand,0.97,52.6109950,4.9559631,-5,30.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:23:56,20,0.0709,SitStand,0.96,52.6109950,4.9559631,-5,30.4,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:02,0,0.0198,SitStand,0.97,52.6109949,4.9559618,-5,30.5,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:02,20,0.0198,SitStand,0.96,52.6109949,4.9559618,-5,30.5,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:08,0,0.0455,SitStand,0.99,52.6109954,4.9559623,-4,30.5,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:08,20,0.0455,SitStand,0.98,52.6109954,4.9559623,-4,30.5,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:14,0,0.0154,SitStand,0.98,52.6109964,4.9559648,-5,30.5,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:14,20,0.0154,SitStand,0.99,52.6109964,4.9559648,-5,30.5,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:20,0,0.0145,SitStand,0.98,52.6109974,4.9559681,-5,30.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:20,20,0.0145,SitStand,0.99,52.6109974,4.9559681,-5,30.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:26,0,0.0258,SitStand,0.99,52.6109991,4.9559700,-5,30.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:26,20,0.0258,SitStand,0.99,52.6109991,4.9559700,-5,30.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:32,0,0.0179,SitStand,0.98,52.6109990,4.9559722,-5,30.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:32,20,0.0179,SitStand,0.98,52.6109990,4.9559722,-5,30.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:39,0,0.0240,SitStand,0.99,52.6110012,4.9559718,-5,30.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:39,20,0.0240,SitStand,0.99,52.6110012,4.9559718,-5,30.7,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:45,0,0.0255,SitStand,0.99,52.6110027,4.9559717,-5,30.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:45,20,0.0255,SitStand,0.99,52.6110027,4.9559717,-5,30.8,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:51,0,0.0357,SitStand,0.99,52.6110017,4.9559710,-5,30.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:51,20,0.0357,SitStand,0.99,52.6110017,4.9559710,-5,30.9,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:57,0,0.0119,SitStand,0.99,52.6110016,4.9559702,-5,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:24:57,20,0.0119,SitStand,0.99,52.6110016,4.9559702,-5,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:03,0,0.0978,SitStand,0.99,52.6110035,4.9559694,-5,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:03,20,0.0978,SitStand,0.99,52.6110035,4.9559694,-5,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:09,0,0.0220,SitStand,1.00,52.6110042,4.9559690,-4,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:09,20,0.0220,SitStand,1.00,52.6110042,4.9559690,-4,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:15,0,0.0390,SitStand,0.99,52.6110044,4.9559690,-4,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:15,20,0.0390,SitStand,0.99,52.6110044,4.9559690,-4,31.0,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:22,0,0.0154,SitStand,0.99,52.6110049,4.9559707,-4,31.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:22,20,0.0154,SitStand,0.99,52.6110049,4.9559707,-4,31.1,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:28,0,0.0152,SitStand,0.99,52.6110052,4.9559732,-4,31.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:28,20,0.0152,SitStand,0.99,52.6110052,4.9559732,-4,31.2,2024-11-23 18:24:34,45_best
6387,2023-05-02 12:25:34,0,0.0242,SitStand,0.99,52.6110045,4.9559800,-4,31.4,2024-11-23 18:24:34,45_best
