"device_info_serial","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl","frameid"
6387,"2023-05-01 00:00:45","52.8025532","5.2248377",-10,NULL,"25.2",6,"8.3","28","91","109","-0.56","0.28","-0.32","74","0101000020E6100000A6A1A1DA3BE614406BA63110BA664A40",0,"0.7031358332498778","0.40236249418313713","55.058768827441","-10",NULL
6387,"2023-05-01 00:15:40","52.8026026","5.2248572",-5,NULL,"29.4",6,"7.4","27","80","76","-1.11","-0.38","-0.65","49","0101000020E61000009D1441F740E61440A05797AEBB664A40",0,"1.341268056728408","0.5850203098343966","-28.2986794840385","-5",NULL
6387,"2023-05-01 00:30:45","52.8026569","5.2247073",-13,NULL,"30",5,"16.5","50","441","355","-2.09","-1.32","-0.29","326","0101000020E61000009AB0A2AB19E6144052B41776BD664A40",0,"2.4888953372932336","1.9377542982249063","-35.4613808608206","-13",NULL
6387,"2023-05-01 00:48:25","52.8027389","5.2246119",-22,NULL,"30.3",4,"36.5","73","585","455","0.36","0.83","-0.97","489","0101000020E6100000712B73A900E614400F5DF525C0664A40",0,"1.3264237633576985","1.2243626092799738","139.585486605909","-22",NULL
6387,"2023-05-01 01:03:31","52.8025823","5.2248773",0,NULL,"30.1",5,"14.7","35","400","438","-1.34","-0.61","0.12","211","0101000020E61000007D73243C46E614409A6C4D04BB664A40",0,"1.4771932845772082","1.2757173713713696","-22.3660119560632","0",NULL
6387,"2023-05-01 01:19:34","52.8025279","5.2248447",2,NULL,"29.4",6,"49.8","25","133","271","0","-0.06","-0.05","147","0101000020E61000003AB764B03DE614405450F63BB9664A40",0,"0.07810249675906655","0.0651130515709617","-113.415735000712","2",NULL
6387,"2023-05-01 01:35:13","52.8025452","5.2248639",1,NULL,"29",7,"12.8","22","180","289","-0.67","-1.06","-1.65","149","0101000020E61000003D34E2B842E61440E8C715CDB9664A40",0,"2.0724381776062706","1.0680087233151134","-111.369608939901","1",NULL
6387,"2023-05-01 01:50:20","52.8025355","5.2248842",-6,NULL,"29.7",7,"7.9","20","39","69","-0.61","0.02","-0.87","41","0101000020E61000006A8C310B48E614408330B77BB9664A40",0,"1.0627323275406653","0.08712635467343899","119.982936287631","-6",NULL
6387,"2023-05-01 02:05:18","52.8025462","5.2249623",-10,NULL,"30.2",5,"10","24","153","153","-1.52","2.04","-1.75","108","0101000020E6100000EE5465845CE61440B94379D5B9664A40",0,"3.087798568559808","2.169944449058302","90.0061239717877","-10",NULL
6387,"2023-05-01 02:20:12","52.8025489","5.2250643",-19,NULL,"30.8",5,"8.1","29","179","197","-1.69","1.9","-1.73","106","0101000020E610000010FD7F4177E614406B781FECB9664A40",0,"3.075548731527433","2.05201458583902","85.6158079526618","-19",NULL
6387,"2023-05-01 02:35:11","52.8025607","5.2249244",-10,NULL,"30.5",5,"11.2","26","173","177","-2.18","1.9","-1.75","110","0101000020E6100000294AF89452E6144006C71B4FBA664A40",0,"3.380073963687777","2.157618327659449","75.6852351966837","-10",NULL
6387,"2023-05-01 02:50:06","52.802546","5.2248652",-3,NULL,"29.7",6,"10.3","19","167","141","-0.86","-0.04","-1.02","77","0101000020E6100000B408201043E614408FC4CBD3B9664A40",0,"1.3347658970770868","0.07851595544449791","29.3481837186905","-3",NULL
6387,"2023-05-01 03:05:27","52.8025585","5.2248175",-5,NULL,"26.8",6,"35.3","35","106","74","-0.07","-0.14","0.01","98","0101000020E61000002046088F36E614403C50A73CBA664A40",0,"0.15684387141358122","0.15114759986675233","-61.6694651089382","-5",NULL
6387,"2023-05-01 03:20:51","52.8024945","5.2248662",5,NULL,"27.1",5,"15.6","36","234","198","0.35","0.27","0.08","202","0101000020E610000037E73B5343E61440255CC823B8664A40",0,"0.44922154890432403","0.3436584408091821","136.397262321772","5",NULL
6387,"2023-05-01 03:35:55","52.8025587","5.2248389",1,NULL,"27.8",6,"7.7","27","120","125","-0.75","-0.82","-0.59","70","0101000020E61000007679292B3CE6144065CF543EBA664A40",0,"1.2581732790041282","0.8053474523763561","-68.3038737976139","1",NULL
6387,"2023-05-01 03:50:51","52.8025218","5.2248322",0,NULL,"28.3",5,"7.8","47","111","190","-0.66","-0.89","-0.93","85","0101000020E6100000D65988693AE61440DDA9CA08B9664A40",0,"1.4465821787924804","0.8266042198720133","-88.2074406221503","0",NULL
6387,"2023-05-01 04:06:06","52.8025613","5.2248586",2,NULL,"27",10,"26.9","26","29","57","-0.1","-0.07","-0.34","56","0101000020E6100000BBE5345541E6144083442454BA664A40",0,"0.3612478373637689","0.1354614815665593","-153.42432362563","2",NULL
6387,"2023-05-01 04:20:59","52.8025281","5.2248645",-2,NULL,"29.8",10,"7.9","24","44","63","-0.32","-0.18","-0.95","53","0101000020E6100000252026E142E614407ECFA33DB9664A40",0,"1.018479258502597","0.3421296666130925","-153.975477051565","-2",NULL
6387,"2023-05-01 04:37:49","52.8025316","5.2248721",-2,NULL,"30.2",9,"10","20","58","73","-0.33","-0.08","-0.59","50","0101000020E6100000A1212DDF44E61440D700005BB9664A40",0,"0.6807348970047004","0.10199908494234249","-150.893300335753","-2",NULL
6387,"2023-05-01 04:52:43","52.8025328","5.2248719",0,NULL,"30.2",9,"8.1","17","66","95","-0.64","0.21","-0.54","102","0101000020E61000005428C1D144E61440D1FB1065B9664A40",0,"0.8633075929238663","0.3147333345022004","58.172168016199","0",NULL
6387,"2023-05-01 05:07:39","52.8025226","5.2248633",-3,NULL,"30.3",9,"8.2","14","49","59","-0.41","0","-0.5","39","0101000020E610000055489E9042E6144084A6800FB9664A40",0,"0.6466065264130884","0.04382558483679311","58.4227349621328","-3",NULL
6387,"2023-05-01 05:22:51","52.8025278","5.2248563",0,NULL,"30.8",8,"8.3","15","69","88","-0.28","0.02","-0.6","47","0101000020E6100000C132DBBA40E61440BF901F3BB9664A40",0,"0.6624198064671677","0.14916183394254065","162.273845502253","0",NULL
6387,"2023-05-01 05:38:03","52.8025368","5.224861",-2,NULL,"30.7",7,"8.4","18","92","61","-0.28","0.44","-1.09","66","0101000020E61000005B9544F641E6144012EB9E86B9664A40",0,"1.208345976945345","0.6593531469530362","135.314131432389","-2",NULL
6387,"2023-05-01 05:53:00","52.8025121","5.2248876",-4,NULL,"30.6",5,"9.5","21","150","108","-0.08","0.27","-1.64","113","0101000020E61000008D1A5DEF48E6144078126CB7B8664A40",0,"1.6640012019226427","0.9870322648015185","163.752232336512","-4",NULL
6387,"2023-05-01 06:02:50","52.8025221","5.2248952",-1,NULL,"31.1",5,"7.7","21","86","71","-0.54","-0.51","-0.43","41","0101000020E6100000091C64ED4AE614409BE84E0BB9664A40",0,"0.8582540416450132","0.5025873595092334","-65.8795541384046","-1",NULL
6387,"2023-05-01 06:13:47","52.8025234","5.2248944",-4,NULL,"30.9",5,"8.7","20","105","137","-0.29","0.29","-0.93","74","0101000020E6100000D436B4B74AE614402AA33616B9664A40",0,"1.0164152694642088","0.4734252400048281","138.256687898793","-4",NULL
6387,"2023-05-01 06:24:05","52.8025375","5.2248585",-1,NULL,"30.5",8,"34.8","23","69","76","0","0","-0.33","60","0101000020E610000014E97E4E41E6144024287E8CB9664A40",0,"0.33","0.19950606646333854","180.0","-1",NULL
6387,"2023-05-01 06:34:03","52.8025272","5.2248612",-4,NULL,"30.3",9,"8.9","14","54","70","-0.08","-0.05","-0.87","50","0101000020E6100000A98EB00342E6144042131736B9664A40",0,"0.8750999942863673","0.4608485441667756","-174.707713519444","-4",NULL
6387,"2023-05-01 06:43:54","52.8025307","5.2248816",-1,NULL,"31.5",9,"7.9","14","59","70","-0.54","-0.18","-0.57","39","0101000020E61000007CE3B55C47E614409B447353B9664A40",0,"0.8055432949258532","0.16214795832514847","-53.3418107534223","-1",NULL
6387,"2023-05-01 06:53:46","52.7819617","5.2022937",51,NULL,"27.4",9,"8","15","77","81","8.7","-5.08","-6.49","45","0101000020E610000052BF661426CF1440BE1C2C5217644A40",0,"11.984010180235995","11.982233852998569","-150.787531219414","51",NULL
6387,"2023-05-01 06:58:35","52.7514678","5.1879109",35,NULL,"26.1",8,"9","17","75","86","8.39","-2.4","-7.1","57","0101000020E61000006A3F08B76BC01440A07FCC1830604A40",0,"11.249982222208176","11.226555765345417","-163.71120693864","35",NULL
6387,"2023-05-01 07:03:21","52.7429145","5.1721312",15,NULL,"26.5",8,"7.1","17","70","82","5.83","-10.65","-4.76","35","0101000020E6100000257C4A2943B01440B29C84D2175F4A40",0,"13.041050571177156","13.013007661509437","-121.188615295608","15",NULL
6387,"2023-05-01 07:08:10","52.721646","5.1372342",52,NULL,"25.9",8,"8.1","18","63","79","8.98","-5.49","-8.25","38","0101000020E61000002692431F878C144005A568E55E5C4A40",0,"13.373219507657833","13.294916162021124","-151.85129588176","54",NULL
6387,"2023-05-01 07:12:58","52.695477","5.101841",56,NULL,"25.9",8,"8.1","18","59","74","8.13","-7.36","-6.94","39","0101000020E61000005891D10149681440620FED6305594A40",0,"12.978062259058555","12.938761148937598","-141.504278402756","59",NULL
6387,"2023-05-01 07:17:46","52.669195","5.0669298",47,NULL,"26",8,"8.2","18","75","89","10.15","-5.51","-8.82","39","0101000020E6100000E382D83E89441440C8D2872EA8554A40",0,"14.531861546271353","14.484098531893563","-153.843657963485","48",NULL
6387,"2023-05-01 07:22:34","52.645973","5.0256176",29,NULL,"26",8,"8.2","18","81","91","5.67","-12.05","-7.29","46","0101000020E6100000DCCE08803B1A1440AC8C463EAF524A40",0,"15.182078250358217","14.88104489204946","-122.857779009069","34",NULL
6387,"2023-05-01 07:27:22","52.6251583","4.9859479",5,NULL,"25.6",8,"8.2","18","71","79","4.53","-11.78","-3.45","27","0101000020E6100000513D88539CF1134057A9EA2F05504A40",0,"13.08402843164138","13.069154096669978","-111.863549021253","9",NULL
6387,"2023-05-01 07:32:10","52.6095482","4.9591081",9,NULL,"25.4",8,"8.3","18","63","76","1.69","-12.55","-1.58","30","0101000020E610000096500B6F20D61340F72AE8AC054E4A40",0,"12.761465433091923","12.730272239516689","-96.4732149059965","12",NULL
6387,"2023-05-01 07:36:57","52.6126085","4.9547006",0,NULL,"24.2",8,"7.3","17","64","83","-0.49","0.02","-0.87","43","0101000020E6100000E5E2B9089DD11340356090F4694E4A40",0,"0.9986991538997118","0.1548270357902343","156.294643995669","2",NULL
6387,"2023-05-01 07:41:46","52.6122963","4.9549367",-2,NULL,"28.6",8,"8.3","17","57","82","6.17","0.33","-5.67","43","0101000020E61000002B0021EDDAD113401CFBA3B95F4E4A40",0,"8.386101597285831","8.352018432650661","-178.599370479964","-1",NULL
6387,"2023-05-01 07:46:34","52.6098948","4.9564273",12,NULL,"29",8,"8.4","17","61","94","7.56","-5.07","-6.81","67","0101000020E61000009E019AAD61D313400F006608114E4A40",0,"11.368139689500653","11.314492480774371","-149.724996836568","16",NULL
6387,"2023-05-01 07:51:21","52.6057471","4.9511201",-8,NULL,"24.6",6,"7.4","25","74","137","-0.78","0.22","-1.02","63","0101000020E6100000E345706DF2CD1340CC12F81E894D4A40",0,"1.3027662875589006","0.2870104178752725","93.425358035181","-3",NULL
6387,"2023-05-01 07:56:10","52.6054595","4.9521116",-9,NULL,"26",7,"8.4","19","88","107","-0.3","0.05","-0.6","58","0101000020E6100000A691E057F6CE1340B9C667B27F4D4A40",0,"0.6726812023536856","0.15074819044615173","149.852345206696","-4",NULL
6387,"2023-05-01 08:00:58","52.6070031","4.952432",-7,NULL,"27.1",7,"8.4","19","57","73","-0.39","-0.58","-0.34","48","0101000020E6100000CEA78E554ACF13400A890F47B24D4A40",0,"0.7772387020729217","0.5623887499734549","-75.3748686834076","-3",NULL
6387,"2023-05-01 08:05:46","52.6135767","4.9481419",-6,NULL,"27.7",7,"8.5","18","70","100","-0.58","0.26","-1.11","87","0101000020E610000085DED1B5E5CA1340370B6AAE894E4A40",0,"1.2791012469699183","0.386849680066227","126.973785326868","-5",NULL
6387,"2023-05-01 08:10:33","52.6134592","4.948114",-4,NULL,"26.5",7,"7.5","18","52","82","-0.96","-0.11","-0.54","40","0101000020E6100000DC847B65DECA134015B7C0D4854E4A40",0,"1.106932698947863","0.44040416249272485","-3.48704339812599","-3",NULL
6387,"2023-05-01 08:15:21","52.6134057","4.9479993",-2,NULL,"28.6",7,"7.5","17","57","87","-0.55","0.09","-0.63","38","0101000020E610000009861854C0CA13400A57F613844E4A40",0,"0.8411301920630361","0.14483182542546838","71.1975843852054","-1",NULL
6387,"2023-05-01 08:20:09","52.6134323","4.9479053",-1,NULL,"29.8",7,"7.6","16","55","78","-0.5","-0.1","-0.66","38","0101000020E6100000FED1DCAFA7CA1340B06719F3844E4A40",0,"0.8340263784797217","0.056534519330106066","-88.0679948585135","0",NULL
6387,"2023-05-01 08:24:57","52.6163948","4.9356102",-4,NULL,"27.3",7,"7.6","16","68","90","-0.94","-0.14","-1.03","45","0101000020E61000005137AB9910BE134055B65906E64E4A40",0,"1.4014635207525024","0.14109877386547376","-24.5420403955293","-1",NULL
6387,"2023-05-01 08:29:46","52.6150076","4.9359309",13,NULL,"28.4",6,"8.6","22","75","89","2.57","9.6","-3.37","57","0101000020E61000006D437BAB64BE13404E65AC91B84E4A40",0,"10.493893462390401","10.475469704342041","116.884600636467","16",NULL
6387,"2023-05-01 08:34:34","52.606992","4.945613",-6,NULL,"27.4",6,"8.7","21","84","82","-0.65","0.03","-0.39","46","0101000020E610000096B036C64EC813408177F2E9B14D4A40",0,"0.7586171630012072","0.2886854048778524","17.3160232756694","-2",NULL
6387,"2023-05-01 08:39:21","52.6069933","4.9455838",-3,NULL,"30.7",6,"7.7","20","81","82","-0.78","0","-0.45","43","0101000020E61000007682A21E47C813401032DAF4B14D4A40",0,"0.9004998611882181","0.35062700151621407","11.0567183083722","1",NULL
6387,"2023-05-01 08:44:09","52.6069808","4.9455957",-4,NULL,"32.2",6,"7.7","20","104","108","-0.58","-0.18","-0.62","55","0101000020E6100000F2F33A3D4AC8134064A6FE8BB14D4A40",0,"0.8678709581498854","0.1604133889086388","-53.7280640482722","0",NULL
6387,"2023-05-01 08:48:57","52.6068608","4.9441152",-4,NULL,"31.6",6,"7.8","19","162","134","0.06","0.24","-1.41","73","0101000020E610000041A08E22C6C61340B99C5C9DAD4D4A40",0,"1.431537634852818","0.9494616841593624","165.736124429102","1",NULL
6387,"2023-05-01 08:53:45","52.6068791","4.9441758",-9,NULL,"33.4",5,"7.8","43","274","157","-1.94","-0.46","0.16","103","0101000020E6100000D4B25A05D6C613401E90DF36AE4D4A40",0,"2.0001999900009997","1.6894985755492438","-9.9211845962347","-5",NULL
6387,"2023-05-01 08:58:34","52.6068518","4.9441742",-6,NULL,"34.4",6,"8.8","18","131","95","-0.01","0.26","-0.47","63","0101000020E610000069E8FA99D5C613406642DD51AD4D4A40",0,"0.5372150407425317","0.39338645119750054","138.649823738796","-2",NULL
6387,"2023-05-01 09:03:22","52.606902","4.9441045",-4,NULL,"34.1",5,"8.9","24","266","168","-1.69","0","-0.09","125","0101000020E610000096067E54C3C6134041F0F8F6AE4D4A40",0,"1.6923947530053383","1.2912740576232749","6.47652526189242","1",NULL
6387,"2023-05-01 09:08:20","52.6114448","4.967365",17,NULL,"32.3",5,"18.8","73","203","112","-4.38","11.06","2.55","58","0101000020E61000001F2E39EE94DE134096A7BDD2434E4A40",0,"12.165956600284254","12.165883951320204","69.5305788631323","21",NULL
6387,"2023-05-01 09:13:24","52.6247489","5.0171813",8,NULL,"29.2",5,"19","92","302","154","-7.28","8.36","4.46","154","0101000020E61000003B6986F99711144022DB9EC5F74F4A40",0,"11.949041802588189","11.941860992992254","48.6501956171727","8",NULL
6387,"2023-05-01 09:18:37","52.6316334","5.0251425",0,NULL,"28.9",8,"27.9","24","52","49","-0.09","0.04","-0.08","58","0101000020E61000006FF59CF4BE191440D807FE5CD9504A40",0,"0.1268857754044952","0.05171696058356417","67.3538824079051","0",NULL
6387,"2023-05-01 09:23:37","52.6316604","5.0251884",-2,NULL,"32.1",8,"8","16","82","75","-0.56","-0.18","-0.36","35","0101000020E61000004BF4E8FCCA191440D2167C3FDA504A40",0,"0.6896375859826667","0.27077142264975845","-28.7542615458889","-2",NULL
6387,"2023-05-01 09:28:25","52.6316202","5.0250374",-6,NULL,"33.7",7,"8","24","87","93","-0.35","-0.29","-1.04","49","0101000020E61000001EB57867A31914401A3F43EED8504A40",0,"1.1349889867307084","0.4221300015837187","-142.285484229943","-6",NULL
6387,"2023-05-01 09:33:13","52.6313009","5.0240742",-8,NULL,"33.6",8,"8.1","22","115","131","-0.44","-0.46","-1.21","56","0101000020E61000009FB536E8A6181440BAB7C777CE504A40",0,"1.367223463812701","0.5490825526682733","-130.14938751781","-8",NULL
6387,"2023-05-01 09:38:01","52.6312947","5.0240651",-5,NULL,"33.8",8,"8.1","21","83","89","-0.47","-0.3","-0.99","46","0101000020E61000005EE68585A4181440AE51C543CE504A40",0,"1.136221809331259","0.3310952214104249","-128.895876692883","-5",NULL
6387,"2023-05-01 09:42:49","52.6312237","5.0240938",-7,NULL,"34",8,"8.1","20","105","113","-0.53","-0.57","-1.01","48","0101000020E61000003D258C0BAC181440E5FA2DF0CB504A40",0,"1.2751078385768007","0.5435902590366803","-106.429190410486","-7",NULL
6387,"2023-05-01 09:47:37","52.6312623","5.0241037",-5,NULL,"34.5",8,"8.1","20","89","108","-0.38","-0.54","-0.85","48","0101000020E6100000B3D9ECA3AE18144050D9FA33CD504A40",0,"1.0763363786474933","0.5349443507033478","-109.3757289682","-5",NULL
6387,"2023-05-01 09:52:25","52.6311791","5.0244364",-4,NULL,"33.8",8,"8.2","19","78","118","-0.83","0.04","-0.77","48","0101000020E6100000F1530BDB0519144098350C7ACA504A40",0,"1.1328724553099523","0.21822869995682279","31.0435387117294","-4",NULL
6387,"2023-05-01 09:57:14","52.6405541","5.0466767",-4,NULL,"29.5",8,"9.2","18","111","120","-0.04","-0.28","-0.62","47","0101000020E6100000D9F04F04CC2F1440CC683FADFD514A40",0,"0.6814690014960328","0.42597223426983877","-139.720919726388","-4",NULL
6387,"2023-05-01 10:02:01","52.6405539","5.0466526",-3,NULL,"30.6",6,"8.2","28","138","264","-1.01","-0.29","-0.95","97","0101000020E6100000EE17FDB2C52F1440A2E991ABFD514A40",0,"1.416580389529659","0.31511349094370644","-39.4040269345535","-3",NULL
6387,"2023-05-01 10:06:49","52.6405319","5.0466115",-9,NULL,"32.4",7,"8.3","23","102","161","-0.48","-0.32","-1.11","65","0101000020E61000005378D0ECBA2F1440BA4505F3FC514A40",0,"1.2509596316428442","0.3872860337384733","-134.435835127249","-9",NULL
6387,"2023-05-01 10:11:37","52.6405638","5.0465595",-8,NULL,"33.2",6,"8.3","25","105","175","-0.67","-0.49","-1.3","63","0101000020E6100000BF45274BAD2F144031009EFEFD514A40",0,"1.542400726140908","0.4841584910022878","-117.574231131366","-8",NULL
6387,"2023-05-01 10:16:25","52.6405576","5.0465687",-7,NULL,"34",6,"8.3","24","113","209","-0.64","-0.44","-1.39","96","0101000020E6100000A6118EB4AF2F1440259A9BCAFD514A40",0,"1.5922625411658717","0.48943209226321893","-128.694605204912","-7",NULL
6387,"2023-05-01 10:21:11","52.6405551","5.0467116",-9,NULL,"34.1",6,"6.4","22","98","164","-2.15","-0.7","-1.76","78","0101000020E61000001660692AD52F14409CE4A2B5FD514A40",0,"2.865327206446063","0.8514947932078311","-36.6396543675847","-9",NULL
6387,"2023-05-01 10:26:01","52.6405382","5.0469829",-1,NULL,"34.5",6,"8.4","21","122","179","-0.27","0.38","-1.67","104","0101000020E61000008CE20B491C3014405B6BDE27FD514A40",0,"1.7338396696349982","0.9189082832797537","154.037703437279","-1",NULL
6387,"2023-05-01 10:30:50","52.6464857","5.0619214",83,NULL,"31.4",6,"9.4","21","77","96","-1.89","-7.56","2.28","36","0101000020E6100000ADB0CF52683F1440746A1D0BC0524A40",0,"8.119365738775413","8.115026089892742","-65.1515402442791","83",NULL
6387,"2023-05-01 10:35:37","52.6544003","5.0770538",145,NULL,"29.2",7,"8.4","17","99","119","-4.37","-7.85","4.58","36","0101000020E61000004E21FC30E74E14400D7F9763C3534A40",0,"10.08443354879192","10.067791728104979","-47.5819569517191","146",NULL
6387,"2023-05-01 10:40:25","52.6507852","5.0922295",266,NULL,"28.1",6,"8.5","19","95","134","-6.36","-3.39","3.67","67","0101000020E6100000DEE7F868715E1440445CEFED4C534A40",0,"8.087681991769953","8.011388130590921","-20.5493642179527","267",NULL
6387,"2023-05-01 10:45:20","52.665599","5.1133825",183,NULL,"27.8",6,"15.5","19","140","256","-8.34","0.32","5.28","93","0101000020E610000040C1C58A1A7414400AA0185932554A40",0,"9.876051842715286","9.84175732628249","6.19497388494915","184",NULL
6387,"2023-05-01 10:50:18","52.6768123","5.1292391",158,NULL,"27.8",6,"9.6","18","87","149","-9.31","5.22","5.46","35","0101000020E610000039752F4157841440E90313C9A1564A40",0,"11.988999124197148","11.94745170220648","30.3200841019288","161",NULL
6387,"2023-05-01 10:55:06","52.6823811","5.1442274",258,NULL,"27.5",6,"9.5","18","219","206","-1.01","11.52","-0.23","45","0101000020E61000009ABFF858B09314404AF48D4358574A40",0,"11.566477424004251","11.565278176425162","90.797125289542","260",NULL
6387,"2023-05-01 10:59:53","52.6980251","5.1594802",237,NULL,"27.5",6,"8.6","18","94","100","7.61","5.84","-6.43","68","0101000020E61000002B700DC74EA31440C124F0E258594A40",0,"11.548272598098816","11.546481257570541","153.611013427399","239",NULL
6387,"2023-05-01 11:04:43","52.7168297","5.1723945",175,NULL,"27.5",6,"10.7","17","129","172","-10.96","2.43","5.13","56","0101000020E6100000850A0E2F88B0144097265B13C15B4A40",0,"12.342746857972905","12.107630404753749","16.3491632121966","179",NULL
6387,"2023-05-01 11:09:29","52.7431833","5.1792916",37,NULL,"27.6",6,"8.7","17","83","97","-8.03","8.66","5.04","38","0101000020E610000041CA993798B71440783760A1205F4A40",0,"12.840486750898503","12.835532279456757","46.7532714936572","37",NULL
6387,"2023-05-01 11:14:33","52.7764208","5.2038644",-5,NULL,"27.3",9,"24.6","17","79","89","-10.66","4.6","7.13","42","0101000020E61000004F464BD4C1D0144092F7BBC161634A40",0,"13.624701831599838","13.61581310159507","24.0453765510712","-5",NULL
6387,"2023-05-01 11:19:21","52.8025612","5.224853",-2,NULL,"25.1",10,"8.8","12","97","110","-0.18","-0.22","-0.3","40","0101000020E610000045A165DD3FE61440EE844D53BA664A40",0,"0.4132795663954365","0.20395321514779305","-96.3693912526904","-2",NULL
6387,"2023-05-01 11:29:45","52.802539","5.2248933",-2,NULL,"33.7",9,"8.8","13","103","97","-0.55","-0.34","-0.72","51","0101000020E6100000AA5BE26D4AE61440DD611399B9664A40",0,"0.9677293009927932","0.2896405359288746","-84.9167570424498","-2",NULL
6387,"2023-05-01 11:39:37","52.8025295","5.2249157",-3,NULL,"35.1",8,"8.9","15","150","113","-0.54","-0.44","-0.24","62","0101000020E6100000846D1F4D50E61440A1496249B9664A40",0,"0.7367496182557546","0.5006530263911536","-50.9846957690264","-3",NULL
6387,"2023-05-01 11:50:16","52.8025793","5.2248599",-8,NULL,"36.3",7,"7.9","29","235","175","-1.77","-0.59","-0.14","111","0101000020E610000032BA72AC41E6144029F922EBBA664A40",0,"1.8709890432602754","1.4273728404705819","-17.3798669044815","-8",NULL
6387,"2023-05-01 12:00:36","52.8025448","5.2248801",-3,NULL,"37.6",12,"35.9","11","63","60","0.03","-0.01","-0.01","25","0101000020E6100000B8150CF846E6144095C9BAC9B9664A40",0,"0.033166247903554","0.031762943889066","-156.45090260793","-3",NULL
6387,"2023-05-01 12:10:47","52.8025357","5.2248814",-2,NULL,"38.2",12,"7","11","73","79","-0.22","-0.21","-0.58","37","0101000020E61000002FEA494F47E61440ADAF647DB9664A40",0,"0.6549045732013176","0.24828391766794955","-130.394511435275","-2",NULL
6387,"2023-05-01 12:20:39","52.8025362","5.2248827",-3,NULL,"39.5",11,"7.1","12","71","72","-0.13","-0.12","-0.33","27","0101000020E6100000A6BE87A647E61440956D9681B9664A40",0,"0.37443290453698114","0.13884875241904512","-129.158941717453","-3",NULL
6387,"2023-05-01 12:31:36","52.8025341","5.2248879",-6,NULL,"38",11,"8.2","11","64","67","-0.32","-0.19","-0.46","32","0101000020E610000081107F0349E6144060B6F86FB9664A40",0,"0.5916924876994806","0.16041226297573274","-93.7451979923105","-6",NULL
6387,"2023-05-01 12:41:28","52.8025394","5.2248777",-10,NULL,"37.6",11,"8.3","13","62","74","-0.75","-0.34","-0.56","36","0101000020E61000001866FC5646E6144030606E9CB9664A40",0,"0.9958413528268446","0.3899241243007917","-43.8825557193755","-10",NULL
6387,"2023-05-01 12:51:20","52.8025365","5.2248829",-9,NULL,"37.7",8,"8.2","19","70","105","-0.98","-0.22","-0.68","55","0101000020E6100000F3B7F3B347E6144054AC1A84B9664A40",0,"1.2129303360045045","0.40368817408791097","-18.7621119808518","-9",NULL
6387,"2023-05-01 13:01:12","52.8025362","5.2248542",-8,NULL,"37.6",9,"8.4","19","67","105","-0.73","-0.02","-0.51","45","0101000020E61000001579ED2D40E61440956D9681B9664A40",0,"0.890730037665734","0.2761469749135093","9.70682143686688","-8",NULL
6387,"2023-05-01 13:12:08","52.802541","5.224886",-8,NULL,"39",9,"8.4","20","63","107","-0.34","-0.01","-0.34","43","0101000020E61000002250FD8348E614407D59DAA9B9664A40",0,"0.480936586256442","0.06819287087496806","17.9389980931901","-8",NULL
6387,"2023-05-01 13:21:59","52.8025407","5.2248677",-6,NULL,"38.3",9,"7.5","19","63","103","-0.71","0.02","-0.79","43","0101000020E6100000FBB4E5B743E61440BF1A56A7B9664A40",0,"1.0623558725775464","0.11930493653697258","45.1438824414242","-6",NULL
6387,"2023-05-01 13:32:24","52.8025376","5.2248755",-8,NULL,"35",9,"8.6","19","58","85","-0.4","0.04","-0.6","40","0101000020E6100000C4AF58C345E61440B9E7548DB9664A40",0,"0.7222188034107115","0.09029070066734866","122.370599059113","-8",NULL
6387,"2023-05-01 13:42:16","52.8025321","5.2248629",-5,NULL,"32.6",9,"8.7","18","66","87","-0.35","0.02","-0.74","44","0101000020E6100000BA55C67542E61440BFBE315FB9664A40",0,"0.8188406438373709","0.17885394634960955","163.168181935329","-5",NULL
6387,"2023-05-01 13:52:39","52.8025432","5.2248781",-2,NULL,"33.7",9,"7.6","16","78","102","-0.81","-0.01","-0.73","38","0101000020E6100000B258D47146E6144048D04EBCB9664A40",0,"1.0904586191139947","0.211764604527885","17.535563691147","-2",NULL
6387,"2023-05-01 14:02:31","52.802555","5.2248341",-5,NULL,"34.7",9,"7.8","15","67","92","-0.6","-0.01","-0.51","34","0101000020E6100000351A0AE93AE61440E21E4B1FBA664A40",0,"0.7875277772878871","0.17417455402262785","14.8639527664515","-5",NULL
6387,"2023-05-01 14:12:39","52.802568","5.2248603",-4,NULL,"36.6",9,"7.8","15","107","96","0.03","0.15","-1.6","58","0101000020E6100000CCAC4AC741E614407768588CBA664A40",0,"1.6072958657322554","1.012653861568014","171.673585843022","-4",NULL
6387,"2023-05-01 14:22:31","52.8025511","5.2249007",-4,NULL,"33.9",9,"7.9","14","101","84","-1.39","-1.77","-0.29","59","0101000020E6100000D9637D5E4CE6144036EF93FEB9664A40",0,"2.2691628412258122","1.9470940501647838","-57.1675511394178","-4",NULL
6387,"2023-05-01 14:32:56","52.8025134","5.2249078",-5,NULL,"33.4",8,"8.9","16","104","83","-0.8","-0.92","-0.17","65","0101000020E61000001476F63A4EE6144007CD53C2B8664A40",0,"1.2309752231462663","1.0341506400465386","-54.634443448952","-5",NULL
